,Listing URL,School Name,School Rating,School Type,School Grades
2329,http://www.redfin.com/CA/Irvine/130-Crossover-92618/home/112725386,Portola High,8.0,Public,9 to 12
2330,http://www.redfin.com/CA/Irvine/4886-Paseo-De-Vega-92603/home/4741461,Turtle Rock Elementary,9.0,Public,K to 6
2331,http://www.redfin.com/CA/Irvine/4886-Paseo-De-Vega-92603/home/4741461,Rancho San Joaquin Middle,9.0,Public,7 to 8
2332,http://www.redfin.com/CA/Irvine/4886-Paseo-De-Vega-92603/home/4741461,University High,9.0,Public,9 to 12
2333,http://www.redfin.com/CA/Irvine/12-Spike-Moss-92603/home/7202751,Bonita Canyon Elementary,8.0,Public,K to 6
2334,http://www.redfin.com/CA/Irvine/12-Spike-Moss-92603/home/7202751,Rancho San Joaquin Middle,9.0,Public,7 to 8
2335,http://www.redfin.com/CA/Irvine/12-Spike-Moss-92603/home/7202751,University High,9.0,Public,9 to 12
2336,http://www.redfin.com/CA/Irvine/39-Shade-Tree-92603/home/5943304,Vista Verde,9.0,Public,K to 8
2337,http://www.redfin.com/CA/Irvine/39-Shade-Tree-92603/home/5943304,Rancho San Joaquin Middle,9.0,Public,7 to 8
2338,http://www.redfin.com/CA/Irvine/39-Shade-Tree-92603/home/5943304,University High,9.0,Public,9 to 12
2339,http://www.redfin.com/CA/Irvine/66-Canyon-Crk-92603/home/5929762,Bonita Canyon Elementary,8.0,Public,K to 6
2340,http://www.redfin.com/CA/Irvine/66-Canyon-Crk-92603/home/5929762,Rancho San Joaquin Middle,9.0,Public,7 to 8
2341,http://www.redfin.com/CA/Irvine/66-Canyon-Crk-92603/home/5929762,University High,9.0,Public,9 to 12
2342,http://www.redfin.com/CA/Irvine/70-Golden-Eagle-92603/home/5855874,Bonita Canyon Elementary,8.0,Public,K to 6
2343,http://www.redfin.com/CA/Irvine/70-Golden-Eagle-92603/home/5855874,Rancho San Joaquin Middle,9.0,Public,7 to 8
2344,http://www.redfin.com/CA/Irvine/70-Golden-Eagle-92603/home/5855874,University High,9.0,Public,9 to 12
2345,http://www.redfin.com/CA/Irvine/29-Grandview-92603/home/5928035,Vista Verde,9.0,Public,K to 8
2346,http://www.redfin.com/CA/Irvine/29-Grandview-92603/home/5928035,Rancho San Joaquin Middle,9.0,Public,7 to 8
2347,http://www.redfin.com/CA/Irvine/29-Grandview-92603/home/5928035,University High,9.0,Public,9 to 12
2348,http://www.redfin.com/CA/Irvine/121-Crosswinds-92602/home/103690159,Orchard Hills,8.0,Public,K to 8
2349,http://www.redfin.com/CA/Irvine/121-Crosswinds-92602/home/103690159,Sierra Vista Middle,9.0,Public,7 to 8
2350,http://www.redfin.com/CA/Irvine/121-Crosswinds-92602/home/103690159,Pioneer Middle,8.0,Public,6 to 8
2351,http://www.redfin.com/CA/Irvine/121-Crosswinds-92602/home/103690159,Arnold O. Beckman High,8.0,Public,9 to 12
2352,http://www.redfin.com/CA/Irvine/23-Blue-Heron-92603/home/5856099,Bonita Canyon Elementary,8.0,Public,K to 6
2353,http://www.redfin.com/CA/Irvine/23-Blue-Heron-92603/home/5856099,Rancho San Joaquin Middle,9.0,Public,7 to 8
2354,http://www.redfin.com/CA/Irvine/23-Blue-Heron-92603/home/5856099,University High,9.0,Public,9 to 12
2355,http://www.redfin.com/CA/Irvine/49-Echo-Gln-92603/home/5957984,Bonita Canyon Elementary,8.0,Public,K to 6
2356,http://www.redfin.com/CA/Irvine/49-Echo-Gln-92603/home/5957984,Rancho San Joaquin Middle,9.0,Public,7 to 8
2357,http://www.redfin.com/CA/Irvine/49-Echo-Gln-92603/home/5957984,University High,9.0,Public,9 to 12
2358,http://www.redfin.com/CA/Irvine/60-Golden-Eagle-92603/home/5927378,Bonita Canyon Elementary,8.0,Public,K to 6
2359,http://www.redfin.com/CA/Irvine/60-Golden-Eagle-92603/home/5927378,Rancho San Joaquin Middle,9.0,Public,7 to 8
2360,http://www.redfin.com/CA/Irvine/60-Golden-Eagle-92603/home/5927378,University High,9.0,Public,9 to 12
2361,http://www.redfin.com/CA/La-Habra/250-Grace-Ave-90631/home/3114771,Las Positas Elementary,6.0,Public,K to 5
2362,http://www.redfin.com/CA/La-Habra/250-Grace-Ave-90631/home/3114771,Las Lomas Elementary,2.0,Public,K to 6
2363,http://www.redfin.com/CA/La-Habra/250-Grace-Ave-90631/home/3114771,Imperial Middle,5.0,Public,6 to 8
2364,http://www.redfin.com/CA/La-Habra/250-Grace-Ave-90631/home/3114771,Sonora High,8.0,Public,9 to 12
2365,http://www.redfin.com/CA/La-Habra/2040-Baja-Ave-90631/home/3106927,Olita Elementary,7.0,Public,K to 6
2366,http://www.redfin.com/CA/La-Habra/2040-Baja-Ave-90631/home/3106927,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2367,http://www.redfin.com/CA/La-Habra/2040-Baja-Ave-90631/home/3106927,La Habra High,7.0,Public,9 to 12
2368,http://www.redfin.com/CA/La-Habra/1910-W-El-Portal-Dr-90631/home/3103244,El Portal Elementary,9.0,Public,K to 6
2369,http://www.redfin.com/CA/La-Habra/1910-W-El-Portal-Dr-90631/home/3103244,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2370,http://www.redfin.com/CA/La-Habra/1910-W-El-Portal-Dr-90631/home/3103244,La Habra High,7.0,Public,9 to 12
2371,http://www.redfin.com/CA/La-Habra/1320-Valwood-St-90631/home/3118748,Las Lomas Elementary,2.0,Public,K to 6
2372,http://www.redfin.com/CA/La-Habra/1320-Valwood-St-90631/home/3118748,Las Positas Elementary,6.0,Public,K to 5
2373,http://www.redfin.com/CA/La-Habra/1320-Valwood-St-90631/home/3118748,Imperial Middle,5.0,Public,6 to 8
2374,http://www.redfin.com/CA/La-Habra/1320-Valwood-St-90631/home/3118748,Sonora High,8.0,Public,9 to 12
2375,http://www.redfin.com/CA/La-Habra/311-N-Palm-St-90631/home/4134760,Ladera Palma Elementary,4.0,Public,K to 4
2376,http://www.redfin.com/CA/La-Habra/311-N-Palm-St-90631/home/4134760,Sierra Vista Elementary,5.0,Public,K to 6
2377,http://www.redfin.com/CA/La-Habra/311-N-Palm-St-90631/home/4134760,Washington Middle,4.0,Public,7 to 8
2378,http://www.redfin.com/CA/La-Habra/311-N-Palm-St-90631/home/4134760,Sonora High,8.0,Public,9 to 12
2379,http://www.redfin.com/CA/La-Habra/1220-Roanoke-St-90631/home/3097617,MacY Elementary,5.0,Public,K to 6
2380,http://www.redfin.com/CA/La-Habra/1220-Roanoke-St-90631/home/3097617,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2381,http://www.redfin.com/CA/La-Habra/1220-Roanoke-St-90631/home/3097617,La Habra High,7.0,Public,9 to 12
2382,http://www.redfin.com/CA/La-Habra/641-Ryan-Ave-90631/home/4125655,El Cerrito Elementary,4.0,Public,K to 6
2383,http://www.redfin.com/CA/La-Habra/641-Ryan-Ave-90631/home/4125655,Walnut Elementary,4.0,Public,K to 6
2384,http://www.redfin.com/CA/La-Habra/641-Ryan-Ave-90631/home/4125655,Imperial Middle,5.0,Public,6 to 8
2385,http://www.redfin.com/CA/La-Habra/641-Ryan-Ave-90631/home/4125655,La Habra High,7.0,Public,9 to 12
2386,http://www.redfin.com/CA/La-Habra/1291-Lemon-Tree-Dr-90631/home/3120152,Las Positas Elementary,6.0,Public,K to 5
2387,http://www.redfin.com/CA/La-Habra/1291-Lemon-Tree-Dr-90631/home/3120152,Las Lomas Elementary,2.0,Public,K to 6
2388,http://www.redfin.com/CA/La-Habra/1291-Lemon-Tree-Dr-90631/home/3120152,Imperial Middle,5.0,Public,6 to 8
2389,http://www.redfin.com/CA/La-Habra/1291-Lemon-Tree-Dr-90631/home/3120152,Sonora High,8.0,Public,9 to 12
2390,http://www.redfin.com/CA/La-Habra/201-Alpine-St-90631/home/4119244,Sierra Vista Elementary,5.0,Public,K to 6
2391,http://www.redfin.com/CA/La-Habra/201-Alpine-St-90631/home/4119244,Ladera Palma Elementary,4.0,Public,K to 4
2392,http://www.redfin.com/CA/La-Habra/201-Alpine-St-90631/home/4119244,Washington Middle,4.0,Public,7 to 8
2393,http://www.redfin.com/CA/La-Habra/201-Alpine-St-90631/home/4119244,Sonora High,8.0,Public,9 to 12
2394,http://www.redfin.com/CA/La-Habra/141-Wilgar-Dr-90631/home/3104299,El Portal Elementary,9.0,Public,K to 6
2395,http://www.redfin.com/CA/La-Habra/141-Wilgar-Dr-90631/home/3104299,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2396,http://www.redfin.com/CA/La-Habra/141-Wilgar-Dr-90631/home/3104299,La Habra High,7.0,Public,9 to 12
2397,http://www.redfin.com/CA/La-Habra/360-Raymond-St-90631/home/3107387,Jordan Elementary,7.0,Public,K to 6
2398,http://www.redfin.com/CA/La-Habra/360-Raymond-St-90631/home/3107387,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2399,http://www.redfin.com/CA/La-Habra/360-Raymond-St-90631/home/3107387,La Habra High,7.0,Public,9 to 12
2400,http://www.redfin.com/CA/La-Habra/2511-Sidon-Ave-90631/home/3107231,Olita Elementary,7.0,Public,K to 6
2401,http://www.redfin.com/CA/La-Habra/2511-Sidon-Ave-90631/home/3107231,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2402,http://www.redfin.com/CA/La-Habra/2511-Sidon-Ave-90631/home/3107231,La Habra High,7.0,Public,9 to 12
2403,http://www.redfin.com/CA/La-Habra/1320-Smoke-Tree-Ct-90631/home/3120245,Las Positas Elementary,6.0,Public,K to 5
2404,http://www.redfin.com/CA/La-Habra/1320-Smoke-Tree-Ct-90631/home/3120245,Las Lomas Elementary,2.0,Public,K to 6
2405,http://www.redfin.com/CA/La-Habra/1320-Smoke-Tree-Ct-90631/home/3120245,Imperial Middle,5.0,Public,6 to 8
2406,http://www.redfin.com/CA/La-Habra/1320-Smoke-Tree-Ct-90631/home/3120245,Sonora High,8.0,Public,9 to 12
2407,http://www.redfin.com/CA/La-Habra/1421-Sansinena-Ln-90631/home/3099745,El Portal Elementary,9.0,Public,K to 6
2408,http://www.redfin.com/CA/La-Habra/1421-Sansinena-Ln-90631/home/3099745,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2409,http://www.redfin.com/CA/La-Habra/1421-Sansinena-Ln-90631/home/3099745,La Habra High,7.0,Public,9 to 12
2410,http://www.redfin.com/CA/La-Habra-Heights/1205-Sunbird-Ave-90631/home/7853962,El Portal Elementary,9.0,Public,K to 6
2411,http://www.redfin.com/CA/La-Habra-Heights/1205-Sunbird-Ave-90631/home/7853962,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2412,http://www.redfin.com/CA/La-Habra-Heights/1205-Sunbird-Ave-90631/home/7853962,La Habra High,7.0,Public,9 to 12
2413,http://www.redfin.com/CA/La-Habra/1300-Launer-Dr-90631/home/3102768,Walnut Elementary,4.0,Public,K to 6
2414,http://www.redfin.com/CA/La-Habra/1300-Launer-Dr-90631/home/3102768,El Cerrito Elementary,4.0,Public,K to 6
2415,http://www.redfin.com/CA/La-Habra/1300-Launer-Dr-90631/home/3102768,Imperial Middle,5.0,Public,6 to 8
2416,http://www.redfin.com/CA/La-Habra/1300-Launer-Dr-90631/home/3102768,La Habra High,7.0,Public,9 to 12
2417,http://www.redfin.com/CA/La-Habra/2351-W-Canfield-Dr-90631/home/3096901,MacY Elementary,5.0,Public,K to 6
2418,http://www.redfin.com/CA/La-Habra/2351-W-Canfield-Dr-90631/home/3096901,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2419,http://www.redfin.com/CA/La-Habra/2351-W-Canfield-Dr-90631/home/3096901,La Habra High,7.0,Public,9 to 12
2420,http://www.redfin.com/CA/La-Habra/408-N-College-St-90631/home/3124817,Walnut Elementary,4.0,Public,K to 6
2421,http://www.redfin.com/CA/La-Habra/408-N-College-St-90631/home/3124817,Ladera Palma Elementary,4.0,Public,K to 4
2422,http://www.redfin.com/CA/La-Habra/408-N-College-St-90631/home/3124817,Washington Middle,4.0,Public,7 to 8
2423,http://www.redfin.com/CA/La-Habra/408-N-College-St-90631/home/3124817,Sonora High,8.0,Public,9 to 12
2424,http://www.redfin.com/CA/La-Habra/560-Wall-St-90631/home/3107203,Olita Elementary,7.0,Public,K to 6
2425,http://www.redfin.com/CA/La-Habra/560-Wall-St-90631/home/3107203,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2426,http://www.redfin.com/CA/La-Habra/560-Wall-St-90631/home/3107203,La Habra High,7.0,Public,9 to 12
2427,http://www.redfin.com/CA/La-Habra/1820-S-Ford-Ct-90631/home/3120503,Las Positas Elementary,6.0,Public,K to 5
2428,http://www.redfin.com/CA/La-Habra/1820-S-Ford-Ct-90631/home/3120503,Las Lomas Elementary,2.0,Public,K to 6
2429,http://www.redfin.com/CA/La-Habra/1820-S-Ford-Ct-90631/home/3120503,Imperial Middle,5.0,Public,6 to 8
2430,http://www.redfin.com/CA/La-Habra/1820-S-Ford-Ct-90631/home/3120503,Sonora High,8.0,Public,9 to 12
2431,http://www.redfin.com/CA/La-Habra/2040-Wilshire-Ave-90631/home/3107019,Olita Elementary,7.0,Public,K to 6
2432,http://www.redfin.com/CA/La-Habra/2040-Wilshire-Ave-90631/home/3107019,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2433,http://www.redfin.com/CA/La-Habra/2040-Wilshire-Ave-90631/home/3107019,La Habra High,7.0,Public,9 to 12
2434,http://www.redfin.com/CA/La-Habra/1041-E-Hensel-Dr-90631/home/4128049,Arbolita Elementary,3.0,Public,K to 6
2435,http://www.redfin.com/CA/La-Habra/1041-E-Hensel-Dr-90631/home/4128049,Walnut Elementary,4.0,Public,K to 6
2436,http://www.redfin.com/CA/La-Habra/1041-E-Hensel-Dr-90631/home/4128049,Washington Middle,4.0,Public,7 to 8
2437,http://www.redfin.com/CA/La-Habra/1041-E-Hensel-Dr-90631/home/4128049,Sonora High,8.0,Public,9 to 12
2438,http://www.redfin.com/CA/La-Habra/110-Terraza-San-Benito-90631/home/4109518,Las Positas Elementary,6.0,Public,K to 5
2439,http://www.redfin.com/CA/La-Habra/110-Terraza-San-Benito-90631/home/4109518,Las Lomas Elementary,2.0,Public,K to 6
2440,http://www.redfin.com/CA/La-Habra/110-Terraza-San-Benito-90631/home/4109518,Imperial Middle,5.0,Public,6 to 8
2441,http://www.redfin.com/CA/La-Habra/110-Terraza-San-Benito-90631/home/4109518,Sonora High,8.0,Public,9 to 12
2442,http://www.redfin.com/CA/La-Habra/519-E-Florence-Ave-90631/home/3123032,Arbolita Elementary,3.0,Public,K to 6
2443,http://www.redfin.com/CA/La-Habra/519-E-Florence-Ave-90631/home/3123032,Walnut Elementary,4.0,Public,K to 6
2444,http://www.redfin.com/CA/La-Habra/519-E-Florence-Ave-90631/home/3123032,Washington Middle,4.0,Public,7 to 8
2445,http://www.redfin.com/CA/La-Habra/519-E-Florence-Ave-90631/home/3123032,Sonora High,8.0,Public,9 to 12
2446,http://www.redfin.com/CA/La-Habra/416-W-Florence-Ave-90631/home/51684387,Walnut Elementary,4.0,Public,K to 6
2447,http://www.redfin.com/CA/La-Habra/416-W-Florence-Ave-90631/home/51684387,El Cerrito Elementary,4.0,Public,K to 6
2448,http://www.redfin.com/CA/La-Habra/416-W-Florence-Ave-90631/home/51684387,Imperial Middle,5.0,Public,6 to 8
2449,http://www.redfin.com/CA/La-Habra/416-W-Florence-Ave-90631/home/51684387,La Habra High,7.0,Public,9 to 12
2450,http://www.redfin.com/CA/La-Habra/640-N-Dexford-Dr-90631/home/3109777,Jordan Elementary,7.0,Public,K to 6
2451,http://www.redfin.com/CA/La-Habra/640-N-Dexford-Dr-90631/home/3109777,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2452,http://www.redfin.com/CA/La-Habra/640-N-Dexford-Dr-90631/home/3109777,La Habra High,7.0,Public,9 to 12
2453,http://www.redfin.com/CA/La-Habra/1241-Lynwood-St-90631/unit-N/home/4107432,Las Lomas Elementary,2.0,Public,K to 6
2454,http://www.redfin.com/CA/La-Habra/1241-Lynwood-St-90631/unit-N/home/4107432,Las Positas Elementary,6.0,Public,K to 5
2455,http://www.redfin.com/CA/La-Habra/1241-Lynwood-St-90631/unit-N/home/4107432,Imperial Middle,5.0,Public,6 to 8
2456,http://www.redfin.com/CA/La-Habra/1241-Lynwood-St-90631/unit-N/home/4107432,Sonora High,8.0,Public,9 to 12
2457,http://www.redfin.com/CA/La-Habra/9331-Gordon-Ave-90631/home/3098153,MacY Elementary,5.0,Public,K to 6
2458,http://www.redfin.com/CA/La-Habra/9331-Gordon-Ave-90631/home/3098153,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2459,http://www.redfin.com/CA/La-Habra/9331-Gordon-Ave-90631/home/3098153,La Habra High,7.0,Public,9 to 12
2460,http://www.redfin.com/CA/La-Habra/1270-Debwood-Pl-90631/home/3116363,Las Lomas Elementary,2.0,Public,K to 6
2461,http://www.redfin.com/CA/La-Habra/1270-Debwood-Pl-90631/home/3116363,Las Positas Elementary,6.0,Public,K to 5
2462,http://www.redfin.com/CA/La-Habra/1270-Debwood-Pl-90631/home/3116363,Imperial Middle,5.0,Public,6 to 8
2463,http://www.redfin.com/CA/La-Habra/1270-Debwood-Pl-90631/home/3116363,Sonora High,8.0,Public,9 to 12
2464,http://www.redfin.com/CA/La-Habra/2531-W-Canfield-Dr-90631/home/3096911,MacY Elementary,5.0,Public,K to 6
2465,http://www.redfin.com/CA/La-Habra/2531-W-Canfield-Dr-90631/home/3096911,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2466,http://www.redfin.com/CA/La-Habra/2531-W-Canfield-Dr-90631/home/3096911,La Habra High,7.0,Public,9 to 12
2467,http://www.redfin.com/CA/La-Habra/1041-Sandlewood-Ave-90631/home/3120035,Las Positas Elementary,6.0,Public,K to 5
2468,http://www.redfin.com/CA/La-Habra/1041-Sandlewood-Ave-90631/home/3120035,Las Lomas Elementary,2.0,Public,K to 6
2469,http://www.redfin.com/CA/La-Habra/1041-Sandlewood-Ave-90631/home/3120035,Imperial Middle,5.0,Public,6 to 8
2470,http://www.redfin.com/CA/La-Habra/1041-Sandlewood-Ave-90631/home/3120035,Sonora High,8.0,Public,9 to 12
2471,http://www.redfin.com/CA/La-Habra/1200-Spring-Tree-Ct-90631/home/3120181,Las Positas Elementary,6.0,Public,K to 5
2472,http://www.redfin.com/CA/La-Habra/1200-Spring-Tree-Ct-90631/home/3120181,Las Lomas Elementary,2.0,Public,K to 6
2473,http://www.redfin.com/CA/La-Habra/1200-Spring-Tree-Ct-90631/home/3120181,Imperial Middle,5.0,Public,6 to 8
2474,http://www.redfin.com/CA/La-Habra/1200-Spring-Tree-Ct-90631/home/3120181,Sonora High,8.0,Public,9 to 12
2475,http://www.redfin.com/CA/La-Habra/1210-Spring-Tree-Ct-90631/home/3120182,Las Lomas Elementary,2.0,Public,K to 6
2476,http://www.redfin.com/CA/La-Habra/1210-Spring-Tree-Ct-90631/home/3120182,Las Positas Elementary,6.0,Public,K to 5
2477,http://www.redfin.com/CA/La-Habra/1210-Spring-Tree-Ct-90631/home/3120182,Imperial Middle,5.0,Public,6 to 8
2478,http://www.redfin.com/CA/La-Habra/1210-Spring-Tree-Ct-90631/home/3120182,Sonora High,8.0,Public,9 to 12
2479,http://www.redfin.com/CA/La-Habra/1220-Spring-Tree-Ct-90631/home/3120184,Las Positas Elementary,6.0,Public,K to 5
2480,http://www.redfin.com/CA/La-Habra/1220-Spring-Tree-Ct-90631/home/3120184,Las Lomas Elementary,2.0,Public,K to 6
2481,http://www.redfin.com/CA/La-Habra/1220-Spring-Tree-Ct-90631/home/3120184,Imperial Middle,5.0,Public,6 to 8
2482,http://www.redfin.com/CA/La-Habra/1220-Spring-Tree-Ct-90631/home/3120184,Sonora High,8.0,Public,9 to 12
2483,http://www.redfin.com/CA/La-Habra-Heights/1226-La-Cresta-Dr-90631/home/7866773,El Portal Elementary,9.0,Public,K to 6
2484,http://www.redfin.com/CA/La-Habra-Heights/1226-La-Cresta-Dr-90631/home/7866773,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2485,http://www.redfin.com/CA/La-Habra-Heights/1226-La-Cresta-Dr-90631/home/7866773,Sonora High,8.0,Public,9 to 12
2486,http://www.redfin.com/CA/La-Habra/271-Capella-Ave-90631/home/3101805,El Cerrito Elementary,4.0,Public,K to 6
2487,http://www.redfin.com/CA/La-Habra/271-Capella-Ave-90631/home/3101805,Walnut Elementary,4.0,Public,K to 6
2488,http://www.redfin.com/CA/La-Habra/271-Capella-Ave-90631/home/3101805,Imperial Middle,5.0,Public,6 to 8
2489,http://www.redfin.com/CA/La-Habra/271-Capella-Ave-90631/home/3101805,La Habra High,7.0,Public,9 to 12
2490,http://www.redfin.com/CA/La-Habra/1350-N-Euclid-St-90631/home/3101345,Walnut Elementary,4.0,Public,K to 6
2491,http://www.redfin.com/CA/La-Habra/1350-N-Euclid-St-90631/home/3101345,El Cerrito Elementary,4.0,Public,K to 6
2492,http://www.redfin.com/CA/La-Habra/1350-N-Euclid-St-90631/home/3101345,Imperial Middle,5.0,Public,6 to 8
2493,http://www.redfin.com/CA/La-Habra/1350-N-Euclid-St-90631/home/3101345,La Habra High,7.0,Public,9 to 12
2494,http://www.redfin.com/CA/La-Habra/2021-Sidon-Ave-90631/home/3106963,Olita Elementary,7.0,Public,K to 6
2495,http://www.redfin.com/CA/La-Habra/2021-Sidon-Ave-90631/home/3106963,Rancho-Starbuck Intermediate,7.0,Public,7 to 8
2496,http://www.redfin.com/CA/La-Habra/2021-Sidon-Ave-90631/home/3106963,La Habra High,7.0,Public,9 to 12
2497,http://www.redfin.com/CA/La-Habra/320-S-Monte-Vista-St-90631/unit-A/home/4123772,Las Lomas Elementary,2.0,Public,K to 6
2498,http://www.redfin.com/CA/La-Habra/320-S-Monte-Vista-St-90631/unit-A/home/4123772,El Cerrito Elementary,4.0,Public,K to 6
2499,http://www.redfin.com/CA/La-Habra/320-S-Monte-Vista-St-90631/unit-A/home/4123772,Imperial Middle,5.0,Public,6 to 8
2500,http://www.redfin.com/CA/La-Habra/320-S-Monte-Vista-St-90631/unit-A/home/4123772,La Habra High,7.0,Public,9 to 12
2501,http://www.redfin.com/CA/La-Palma/8042-Dabny-Ln-90623/home/4016423,Steve Luther Elementary,6.0,Public,K to 6
2502,http://www.redfin.com/CA/La-Palma/8042-Dabny-Ln-90623/home/4016423,Walker Junior High,6.0,Public,7 to 8
2503,http://www.redfin.com/CA/La-Palma/8042-Dabny-Ln-90623/home/4016423,John F. Kennedy High,8.0,Public,9 to 12
2504,http://www.redfin.com/CA/La-Palma/5241-Ivywood-Dr-90623/home/4036564,Los Coyotes Elementary,9.0,Public,K to 6
2505,http://www.redfin.com/CA/La-Palma/5241-Ivywood-Dr-90623/home/4036564,Walker Junior High,6.0,Public,7 to 8
2506,http://www.redfin.com/CA/La-Palma/5241-Ivywood-Dr-90623/home/4036564,John F. Kennedy High,8.0,Public,9 to 12
2507,http://www.redfin.com/CA/La-Palma/7481-Dallas-Dr-90623/home/4030911,Arthur F. Corey Elementary,5.0,Public,K to 6
2508,http://www.redfin.com/CA/La-Palma/7481-Dallas-Dr-90623/home/4030911,Buena Park Junior High,5.0,Public,7 to 8
2509,http://www.redfin.com/CA/La-Palma/7481-Dallas-Dr-90623/home/4030911,Buena Park High,6.0,Public,9 to 12
2510,http://www.redfin.com/CA/Mission-Viejo/5-Duskywing-Ct-92694/home/5905339,Oso Grande Elementary,8.0,Public,K to 5
2511,http://www.redfin.com/CA/Mission-Viejo/5-Duskywing-Ct-92694/home/5905339,Ladera Ranch Middle,9.0,Public,6 to 8
2512,http://www.redfin.com/CA/Mission-Viejo/5-Duskywing-Ct-92694/home/5905339,San Juan Hills High,8.0,Public,9 to 12
2513,http://www.redfin.com/CA/Mission-Viejo/16-Whidbey-Dr-92694/home/5906167,Ladera Ranch Elementary,7.0,Public,K to 5
2514,http://www.redfin.com/CA/Mission-Viejo/16-Whidbey-Dr-92694/home/5906167,Ladera Ranch Middle,9.0,Public,6 to 8
2515,http://www.redfin.com/CA/Mission-Viejo/16-Whidbey-Dr-92694/home/5906167,San Juan Hills High,8.0,Public,9 to 12
2516,http://www.redfin.com/CA/Mission-Viejo/71-Bedstraw-Loop-92694/home/5935513,Oso Grande Elementary,8.0,Public,K to 5
2517,http://www.redfin.com/CA/Mission-Viejo/71-Bedstraw-Loop-92694/home/5935513,Ladera Ranch Middle,9.0,Public,6 to 8
2518,http://www.redfin.com/CA/Mission-Viejo/71-Bedstraw-Loop-92694/home/5935513,San Juan Hills High,8.0,Public,9 to 12
2519,http://www.redfin.com/CA/Mission-Viejo/5-Tranquility-Pl-92694/home/5962933,Oso Grande Elementary,8.0,Public,K to 5
2520,http://www.redfin.com/CA/Mission-Viejo/5-Tranquility-Pl-92694/home/5962933,Ladera Ranch Middle,9.0,Public,6 to 8
2521,http://www.redfin.com/CA/Mission-Viejo/5-Tranquility-Pl-92694/home/5962933,San Juan Hills High,8.0,Public,9 to 12
2522,http://www.redfin.com/CA/Ladera-Ranch/3-Basilica-Pl-92694/home/5962025,Oso Grande Elementary,8.0,Public,K to 5
2523,http://www.redfin.com/CA/Ladera-Ranch/3-Basilica-Pl-92694/home/5962025,Ladera Ranch Middle,9.0,Public,6 to 8
2524,http://www.redfin.com/CA/Ladera-Ranch/3-Basilica-Pl-92694/home/5962025,San Juan Hills High,8.0,Public,9 to 12
2525,http://www.redfin.com/CA/Mission-Viejo/26-Rinehart-Rd-92694/home/5951770,Oso Grande Elementary,8.0,Public,K to 5
2526,http://www.redfin.com/CA/Mission-Viejo/26-Rinehart-Rd-92694/home/5951770,Ladera Ranch Middle,9.0,Public,6 to 8
2527,http://www.redfin.com/CA/Mission-Viejo/26-Rinehart-Rd-92694/home/5951770,San Juan Hills High,8.0,Public,9 to 12
2528,http://www.redfin.com/CA/Mission-Viejo/27-Merrill-Hl-92694/home/5862781,Chaparral Elementary,8.0,Public,K to 5
2529,http://www.redfin.com/CA/Mission-Viejo/27-Merrill-Hl-92694/home/5862781,Ladera Ranch Middle,9.0,Public,6 to 8
2530,http://www.redfin.com/CA/Mission-Viejo/27-Merrill-Hl-92694/home/5862781,Tesoro High,9.0,Public,9 to 12
2531,http://www.redfin.com/CA/Ladera-Ranch/9-Honey-Tree-Farm-92694/home/5920981,Oso Grande Elementary,8.0,Public,K to 5
2532,http://www.redfin.com/CA/Ladera-Ranch/9-Honey-Tree-Farm-92694/home/5920981,Ladera Ranch Middle,9.0,Public,6 to 8
2533,http://www.redfin.com/CA/Ladera-Ranch/9-Honey-Tree-Farm-92694/home/5920981,San Juan Hills High,8.0,Public,9 to 12
2534,http://www.redfin.com/CA/Mission-Viejo/6-Wood-Barn-Rd-92694/home/5893440,Oso Grande Elementary,8.0,Public,K to 5
2535,http://www.redfin.com/CA/Mission-Viejo/6-Wood-Barn-Rd-92694/home/5893440,Ladera Ranch Middle,9.0,Public,6 to 8
2536,http://www.redfin.com/CA/Mission-Viejo/6-Wood-Barn-Rd-92694/home/5893440,San Juan Hills High,8.0,Public,9 to 12
2537,http://www.redfin.com/CA/Ladera-Ranch/22-Hydrangea-St-92694/home/5862266,Oso Grande Elementary,8.0,Public,K to 5
2538,http://www.redfin.com/CA/Ladera-Ranch/22-Hydrangea-St-92694/home/5862266,Ladera Ranch Middle,9.0,Public,6 to 8
2539,http://www.redfin.com/CA/Ladera-Ranch/22-Hydrangea-St-92694/home/5862266,San Juan Hills High,8.0,Public,9 to 12
2540,http://www.redfin.com/CA/Mission-Viejo/19-Alexa-Ln-92694/home/7212833,Oso Grande Elementary,8.0,Public,K to 5
