,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),MLS#,LATITUDE,LONGITUDE,Average School Rating,Crime per Capita (1000s)
323,1207 Wilson Ave,Fullerton,CA,92831,2000000,8,6.0,4205.0,7200.0,1960.0,100.0,476.0,http://www.redfin.com/CA/Fullerton/1207-Wilson-Ave-92831/home/4074731,CV21103600,33.881826200000006,-117.8924706,8.0,6.69140839872717
324,1105 E Walnut Ave,Fullerton,CA,92831,1099999,6,5.0,1850.0,6540.0,1951.0,117.0,595.0,http://www.redfin.com/CA/Fullerton/1105-E-Walnut-Ave-92831/home/3188539,OC21088097,33.868479799999996,-117.9084,6.0,6.69140839872717
325,511 W FERN Dr,Fullerton,CA,92832,1950000,4,4.5,3500.0,22216.0,1936.0,168.0,557.0,http://www.redfin.com/CA/Fullerton/511-W-Fern-Dr-92832/home/3179416,PW21047873,33.880536600000006,-117.9336188,5.333,6.69140839872717
326,12212 Corvette St,Garden Grove,CA,92841,685000,3,1.5,1257.0,7200.0,1955.0,1.0,545.0,http://www.redfin.com/CA/Garden-Grove/12212-Corvette-St-92841/home/3652237,PW21185637,33.7852527,-117.9719207,6.667,3.826716061157669
327,12261 Ellen St,Garden Grove,CA,92840,720000,4,2.0,1236.0,7600.0,1953.0,1.0,583.0,http://www.redfin.com/CA/Garden-Grove/12261-Ellen-St-92840/home/3384975,PW21179223,33.784671,-117.9436412,7.667,3.826716061157669
328,176 N Jetty Dr,Orange,CA,92868,765000,4,1.75,1356.0,7200.0,1955.0,2.0,564.0,http://www.redfin.com/CA/Orange/176-N-Jetty-Dr-92868/home/3689349,PW21184860,33.7902642,-117.9017629,4.0,3.559405622145507
329,11431 Gill Dr,Garden Grove,CA,92841,875000,3,2.5,1783.0,11160.0,1957.0,2.0,491.0,http://www.redfin.com/CA/Garden-Grove/11431-Gill-Dr-92841/home/3643659,OC21184344,33.7965218,-117.9716233,6.333,3.826716061157669
330,13852 La Jolla,Garden Grove,CA,92844,440000,2,2.5,1269.0,1406.0,1972.0,2.0,347.0,http://www.redfin.com/CA/Garden-Grove/13852-La-Jolla-Plz-92844/home/3459003,IG21183588,33.760191,-117.95738600000001,8.333,3.826716061157669
331,10415 Orchid Cir,Garden Grove,CA,92840,824900,3,1.5,1674.0,11250.0,1954.0,3.0,493.0,http://www.redfin.com/CA/Garden-Grove/10415-Orchid-Cir-92840/home/3388322,OC21183439,33.791205299999994,-117.9511005,6.667,3.826716061157669
332,12291 Lesley St,Garden Grove,CA,92840,850000,4,2.0,2092.0,7600.0,1953.0,4.0,406.0,http://www.redfin.com/CA/Garden-Grove/12291-Lesley-St-92840/home/3384986,IG21183113,33.7841571,-117.9427031,7.667,3.826716061157669
333,9232 Bixby Ave,Garden Grove,CA,92841,848500,3,2.0,1789.0,10934.0,1954.0,4.0,474.0,http://www.redfin.com/CA/Garden-Grove/9232-Bixby-Ave-92841/home/3652330,PW21182880,33.7851155,-117.97100559999998,6.667,3.826716061157669
334,10133 Andy Reese Ct,Garden Grove,CA,92843,700000,3,2.5,1509.0,2188.0,2001.0,5.0,464.0,http://www.redfin.com/CA/Garden-Grove/10133-Andy-Reese-Ct-92843/home/5847874,OC21181996,33.7736878,-117.95251909999999,7.0,3.826716061157669
335,6561 Cerulean Ave,Garden Grove,CA,92845,868888,4,2.0,1430.0,6000.0,1961.0,5.0,608.0,http://www.redfin.com/CA/Garden-Grove/6561-Cerulean-Ave-92845/home/3623762,PW21181109,33.778681799999994,-118.01865829999998,8.667,3.826716061157669
336,11252 Paloma Ave,Garden Grove,CA,92843,1050000,4,2.75,1803.0,8050.0,1954.0,7.0,582.0,http://www.redfin.com/CA/Garden-Grove/11252-Paloma-Ave-92843/home/3475933,PW21180454,33.7703602,-117.9331154,7.0,3.826716061157669
337,14202 Taft St,Garden Grove,CA,92843,790000,3,1.5,1219.0,6138.0,1959.0,8.0,648.0,http://www.redfin.com/CA/Garden-Grove/14202-Taft-St-92843/home/3470683,OC21179774,33.756756,-117.94225759999999,7.667,3.826716061157669
338,12082 Jennifer Ln,Garden Grove,CA,92840,810000,3,2.0,1644.0,7200.0,1955.0,8.0,493.0,http://www.redfin.com/CA/Garden-Grove/12082-Jennifer-Ln-92840/home/3403534,PW21179730,33.78754050000001,-117.9282412,6.667,3.826716061157669
339,11771 Brookhurst St,Garden Grove,CA,92840,950000,3,2.0,1793.0,8160.0,1953.0,9.0,530.0,http://www.redfin.com/CA/Garden-Grove/11771-Brookhurst-St-92840/home/3648577,PW21178854,33.7916823,-117.95915430000001,6.333,3.826716061157669
340,10480 Radcliff Cir,Westminster,CA,92683,948000,4,3.0,1814.0,6175.0,1963.0,10.0,523.0,http://www.redfin.com/CA/Westminster/10480-Radcliff-Cir-92683/home/3527252,OC21176718,33.740742600000004,-117.94654720000001,8.667,4.784899517110141
341,14441 Brandywyne,Garden Grove,CA,92844,650000,3,2.5,1522.0,1456.0,1981.0,10.0,427.0,http://www.redfin.com/CA/Garden-Grove/14441-Brandywyne-Ter-92844/home/3459247,OC21177751,33.752874,-117.960229,7.667,3.826716061157669
342,13312 Blue Spruce Ave,Garden Grove,CA,92840,685000,3,2.0,1283.0,6000.0,1959.0,10.0,534.0,http://www.redfin.com/CA/Garden-Grove/13312-Blue-Spruce-Ave-92840/home/3951006,OC21178241,33.7781896,-117.90048119999999,4.0,3.826716061157669
343,12092 9th St,Garden Grove,CA,92840,900000,3,1.5,2134.0,12000.0,1954.0,11.0,422.0,http://www.redfin.com/CA/Garden-Grove/12092-9th-St-92840/home/3398751,SW21177741,33.7871391,-117.93217720000001,6.667,3.826716061157669
344,10662 Morningside Dr,Garden Grove,CA,92843,799000,3,1.5,1219.0,6000.0,1958.0,11.0,655.0,http://www.redfin.com/CA/Garden-Grove/10662-Morningside-Dr-92843/home/3470690,OC21176831,33.756195500000004,-117.9433209,7.667,3.826716061157669
345,13381 Beach Terrace Dr,Garden Grove,CA,92844,720000,3,2.0,1348.0,3915.0,1977.0,12.0,534.0,http://www.redfin.com/CA/Garden-Grove/13381-Beach-Terrace-Dr-92844/home/3432701,PW21175758,33.768134,-117.99033899999999,6.0,3.826716061157669
346,12532 Pleasant Pl,Garden Grove,CA,92841,1085000,3,3.0,2473.0,10039.0,1955.0,13.0,439.0,http://www.redfin.com/CA/Garden-Grove/12532-Pleasant-Pl-92841/home/3656466,PW21175117,33.780685399999996,-117.96210579999999,7.0,3.826716061157669
347,6362 Apache Rd,Westminster,CA,92683,850000,4,2.5,1437.0,7245.0,1955.0,16.0,592.0,http://www.redfin.com/CA/Westminster/6362-Apache-Rd-92683/home/3914706,PW21174086,33.772628999999995,-118.01872309999999,6.0,4.784899517110141
348,10252 Bonser Ave,Garden Grove,CA,92840,1300000,5,4.0,2345.0,10017.0,1954.0,16.0,554.0,http://www.redfin.com/CA/Garden-Grove/10252-Bonser-Ave-92840/home/3389119,OC21173946,33.783989299999995,-117.95380039999999,7.667,3.826716061157669
349,5652 Trinette Ave,Garden Grove,CA,92845,898000,3,3.0,1596.0,6000.0,1964.0,16.0,563.0,http://www.redfin.com/CA/Garden-Grove/5652-Trinette-Ave-92845/home/3926639,PW21173827,33.78190170000001,-118.0344584,9.333,3.826716061157669
350,11651 Samuel Dr,Garden Grove,CA,92840,899000,4,2.5,1498.0,7260.0,1959.0,16.0,600.0,http://www.redfin.com/CA/Garden-Grove/11651-Samuel-Dr-92840/home/3404360,PW21173667,33.793141,-117.9295913,7.333,3.826716061157669
351,12371 Magnolia St,Garden Grove,CA,92841,774987,3,2.0,1392.0,8050.0,1960.0,17.0,557.0,http://www.redfin.com/CA/Garden-Grove/12371-Magnolia-St-92841/home/3654516,SW21172082,33.782763700000004,-117.97567269999999,7.0,3.826716061157669
352,13682 Hazel St,Garden Grove,CA,92844,749950,4,2.0,1390.0,7200.0,1962.0,18.0,540.0,http://www.redfin.com/CA/Garden-Grove/13682-Hazel-St-92844/home/3443686,OC21171647,33.763913,-117.9738425,6.0,3.826716061157669
353,12461 Tunstall Cir,Garden Grove,CA,92845,848000,4,2.0,1973.0,6400.0,1964.0,20.0,430.0,http://www.redfin.com/CA/Garden-Grove/12461-Tunstall-Cir-92845/home/3926650,PW21169495,33.7814614,-118.03350859999999,9.333,3.826716061157669
354,11422 Larkin Dr,Garden Grove,CA,92841,1150000,3,2.75,2656.0,11200.0,1955.0,20.0,433.0,http://www.redfin.com/CA/Garden-Grove/11422-Larkin-Dr-92841/home/3643039,PW21158252,33.796723799999995,-117.9645767,6.333,3.826716061157669
355,9862 Aldgate Ave,Garden Grove,CA,92841,1229000,7,4.0,2500.0,8192.0,1955.0,23.0,492.0,http://www.redfin.com/CA/Garden-Grove/9862-Aldgate-Ave-92841/home/3642206,PW21167255,33.8007274,-117.961122,6.333,3.826716061157669
356,12652 Magnolia St,Garden Grove,CA,92841,849000,4,2.0,1838.0,7165.0,1951.0,25.0,462.0,http://www.redfin.com/CA/Garden-Grove/12652-Magnolia-St-92841/home/3655535,PW21166078,33.7789295,-117.97507790000002,7.333,3.826716061157669
357,10762 Lotus Dr,Garden Grove,CA,92843,998000,5,4.0,2992.0,3277.0,2013.0,25.0,334.0,http://www.redfin.com/CA/Garden-Grove/10762-Lotus-Dr-92843/home/51681840,PW21165996,33.7525839,-117.94175849999999,7.667,3.826716061157669
358,11941 Della Ln,Garden Grove,CA,92840,920000,4,2.0,1329.0,10157.0,1954.0,25.0,692.0,http://www.redfin.com/CA/Garden-Grove/11941-S-Della-Ln-92840/home/3406206,PW21164662,33.7894422,-117.93885890000001,7.333,3.826716061157669
359,5582 Park Ave,Garden Grove,CA,92845,948000,5,2.0,2013.0,6435.0,1967.0,26.0,471.0,http://www.redfin.com/CA/Garden-Grove/5582-Park-Ave-92845/home/3924635,PW21164966,33.7797153,-118.03583059999998,9.333,3.826716061157669
360,11692 Magnolia St,Garden Grove,CA,92841,839000,3,2.5,1320.0,7200.0,1955.0,26.0,636.0,http://www.redfin.com/CA/Garden-Grove/11692-Magnolia-St-92841/home/3646996,OC21164894,33.7928864,-117.9752152,6.667,3.826716061157669
361,11641 Vicilia,Garden Grove,CA,92841,848000,4,2.0,1258.0,7219.0,1955.0,28.0,674.0,http://www.redfin.com/CA/Garden-Grove/11641-Vicilia-St-92841/home/3646640,OC21163003,33.79351920000001,-117.98066000000001,6.333,3.826716061157669
362,10856 Lotus Dr,Garden Grove,CA,92843,1004900,5,3.5,2561.0,3167.0,2013.0,30.0,392.0,http://www.redfin.com/CA/Garden-Grove/10856-Lotus-Dr-92843/home/51681851,LG21161631,33.752596000000004,-117.9401174,7.667,3.826716061157669
363,11082 Sherman Ave,Garden Grove,CA,92843,899000,3,2.0,1312.0,6720.0,1954.0,31.0,685.0,http://www.redfin.com/CA/Garden-Grove/11082-Sherman-Ave-92843/home/3475170,PW21160891,33.7713225,-117.9364105,7.0,3.826716061157669
364,12632 Palomar St,Garden Grove,CA,92845,898000,5,2.0,1654.0,6000.0,1963.0,33.0,543.0,http://www.redfin.com/CA/Garden-Grove/12632-Palomar-St-92845/home/3623995,PW21159189,33.77904229999999,-118.01520079999999,8.667,3.826716061157669
365,12191 Santa Rosalia St,Garden Grove,CA,92841,938800,6,4.0,1888.0,7202.0,1958.0,33.0,497.0,http://www.redfin.com/CA/Garden-Grove/12191-Santa-Rosalia-St-92841/home/3635869,PW21157258,33.785357399999995,-117.9985031,7.0,3.826716061157669
366,12322 Adelle St,Garden Grove,CA,92841,865000,3,2.0,1461.0,7234.0,1955.0,38.0,592.0,http://www.redfin.com/CA/Garden-Grove/12322-Adelle-St-92841/home/3922696,TR21155071,33.78363220000001,-117.9821241,6.667,3.826716061157669
367,10323 Eclipse Ct,Garden Grove,CA,92840,698000,3,3.0,1478.0,1325.0,1997.0,44.0,472.0,http://www.redfin.com/CA/Garden-Grove/10323-Eclipse-Ct-92840/home/3396284,OC21149540,33.775813799999995,-117.9528892,7.0,3.826716061157669
368,10681 Allen,Garden Grove,CA,92840,887700,4,2.0,1549.0,9100.0,1954.0,45.0,573.0,http://www.redfin.com/CA/Garden-Grove/10681-Allen-Dr-92840/home/3386319,PW21148471,33.7857077,-117.94654720000001,7.667,3.826716061157669
369,11191 Clarissa St,Garden Grove,CA,92840,950000,6,4.0,2502.0,8631.0,1959.0,51.0,380.0,http://www.redfin.com/CA/Garden-Grove/11191-Clarissa-St-92840/home/3394508,21-756156,33.800284999999995,-117.9464557,6.667,3.826716061157669
370,11912 Edgewood Ln,Garden Grove,CA,92840,880000,4,3.0,1966.0,7208.0,1953.0,53.0,448.0,http://www.redfin.com/CA/Garden-Grove/11912-Edgewood-Ln-92840/home/3386737,OC21142550,33.789410600000004,-117.9556308,6.667,3.826716061157669
371,9692 Blanche Ave,Garden Grove,CA,92841,1088000,4,3.0,1901.0,8400.0,1954.0,53.0,572.0,http://www.redfin.com/CA/Garden-Grove/9692-Blanche-Ave-92841/home/3652686,PW21142539,33.7860696,-117.9640048,6.667,3.826716061157669
372,12471 Chase St,Garden Grove,CA,92845,798000,3,2.0,1307.0,6767.0,1962.0,54.0,611.0,http://www.redfin.com/CA/Garden-Grove/12471-Chase-St-92845/home/3626568,PW21141584,33.78165429999999,-118.02860359999998,8.667,3.826716061157669
373,10691 Mckeen St,Garden Grove,CA,92843,699999,2,2.0,780.0,6300.0,1923.0,54.0,897.0,http://www.redfin.com/CA/Garden-Grove/10691-McKeen-St-92843/home/3462885,DW21140463,33.771631299999996,-117.94286329999998,7.0,3.826716061157669
374,8821 Imperial Ave,Garden Grove,CA,92844,970000,7,3.5,2159.0,8750.0,1954.0,56.0,449.0,http://www.redfin.com/CA/Garden-Grove/8821-Imperial-Ave-92844/home/3438137,PW21139790,33.7701146,-117.9754439,7.667,3.826716061157669
375,9152 Stanford Ave,Garden Grove,CA,92841,1000000,4,3.0,2601.0,12467.0,1953.0,59.0,384.0,http://www.redfin.com/CA/Garden-Grove/9152-Stanford-Ave-92841/home/3658617,PW21137041,33.7773967,-117.97214950000001,7.333,3.826716061157669
376,9691 Bixby Ave,Garden Grove,CA,92841,2600000,4,3.0,1889.0,36155.0,1949.0,71.0,1376.0,http://www.redfin.com/CA/Garden-Grove/9691-Bixby-Ave-92841/home/45495851,PW21127797,33.7851561,-117.963959,6.667,3.826716061157669
377,8571 Davmor Ave,Garden Grove,CA,92841,870000,4,2.5,1857.0,7200.0,1956.0,76.0,468.0,http://www.redfin.com/CA/Garden-Grove/8571-Davmor-Ave-92841/home/3645000,PW21122124,33.7971669,-117.98299340000001,6.333,3.826716061157669
378,13232 Pinto Rd,Garden Grove,CA,92843,850000,4,2.5,2233.0,7425.0,1955.0,78.0,381.0,http://www.redfin.com/CA/Garden-Grove/13232-Pinto-Rd-92843/home/3478725,PW21121365,33.7709223,-117.92219979999999,6.667,3.826716061157669
379,13142 Palm St,Garden Grove,CA,92843,780000,3,1.0,929.0,7245.0,1954.0,79.0,840.0,http://www.redfin.com/CA/Garden-Grove/13142-Palm-St-92843/home/3486350,OC21118924,33.772124,-117.915403,6.0,3.826716061157669
380,13812 Figueroa St,Garden Grove,CA,92843,960000,5,2.0,2030.0,7200.0,1953.0,89.0,473.0,http://www.redfin.com/CA/Garden-Grove/13812-Figueroa-St-92843/home/3485812,PW21111522,33.7623781,-117.9190646,6.0,3.826716061157669
381,12302 Santa Rosalia St,Garden Grove,CA,92841,797000,4,2.0,1281.0,7475.0,1958.0,99.0,622.0,http://www.redfin.com/CA/Garden-Grove/12302-Santa-Rosalia-St-92841/home/3635666,OC21104139,33.783694700000005,-117.99790829999999,7.0,3.826716061157669
382,10621 Vienna Dr,Garden Grove,CA,92840,759000,4,1.75,1320.0,7282.0,1954.0,101.0,575.0,http://www.redfin.com/CA/Garden-Grove/10621-Vienna-Dr-92840/home/3383425,PW21101700,33.780109499999995,-117.94748529999998,7.667,3.826716061157669
383,9911 Lampson Ave,Garden Grove,CA,92841,1099000,3,2.0,2210.0,14250.0,1951.0,109.0,497.0,http://www.redfin.com/CA/Garden-Grove/9911-Lampson-Ave-92841/home/3652855,PW21095293,33.781623100000004,-117.95984070000002,6.667,3.826716061157669
384,13465 Mitchell Ave,Garden Grove,CA,92843,1095000,5,3.0,2000.0,7500.0,1953.0,130.0,548.0,http://www.redfin.com/CA/Garden-Grove/13465-Mitchell-Ave-92843/home/3464850,PW21072011,33.76741550000001,-117.94020900000001,7.0,3.826716061157669
385,9122 Healey Dr,Garden Grove,CA,92841,790000,5,2.0,1950.0,7202.0,1956.0,136.0,405.0,http://www.redfin.com/CA/Garden-Grove/9122-Healey-Dr-92841/home/3654400,PW21074178,33.7845184,-117.97311040000001,6.667,3.826716061157669
386,8821 Orangewood Ave,Garden Grove,CA,92841,950000,2,1.0,1358.0,12935.0,1926.0,141.0,700.0,http://www.redfin.com/CA/Garden-Grove/8821-Orangewood-Ave-92841/home/3644516,OC21069655,33.7960554,-117.9781892,6.333,3.826716061157669
387,12551 Lambert Cir,Garden Grove,CA,92841,1200000,6,4.0,2971.0,11544.0,1953.0,154.0,404.0,http://www.redfin.com/CA/Garden-Grove/12551-Lambert-Cir-92841/home/3655962,OC21059032,33.7804886,-117.96585800000001,7.0,3.826716061157669
388,12351 Georgian St,Garden Grove,CA,92841,1100000,5,3.0,2478.0,9300.0,1958.0,759.0,444.0,http://www.redfin.com/CA/Garden-Grove/12351-Georgian-St-92841/home/3635773,OC19176727,33.783214799999996,-117.9956895,7.0,3.826716061157669
389,4911 Hilo Cir,Huntington Beach,CA,92649,949999,3,2.0,1232.0,6060.0,1963.0,11.0,771.0,http://www.redfin.com/CA/Huntington-Beach/4911-Hilo-Cir-92649/home/3867977,OC21176228,33.727352,-118.04278290000002,7.667,4.096401306419876
390,18745 Park Haven Ln,Huntington Beach,CA,92648,965000,3,2.5,1647.0,2306.0,1997.0,1.0,586.0,http://www.redfin.com/CA/Huntington-Beach/18745-Park-Haven-Ln-92648/home/3838722,OC21185403,33.6900646,-117.9972678,8.0,4.096401306419876
391,19202 Hickory Ln,Huntington Beach,CA,92646,1049900,3,2.0,1416.0,6030.0,1969.0,2.0,741.0,http://www.redfin.com/CA/Huntington-Beach/19202-Hickory-Ln-92646/home/3803687,PW21178051,33.683800299999994,-117.96734509999999,9.0,4.096401306419876
392,20081 Lawson Ln,Huntington Beach,CA,92646,1215000,4,2.75,2334.0,6000.0,1966.0,2.0,521.0,http://www.redfin.com/CA/Huntington-Beach/20081-Lawson-Ln-92646/home/3812864,219066485,33.6711911,-117.95051629999999,8.667,4.096401306419876
393,6525 Park Royal Cir,Huntington Beach,CA,92648,2995000,4,3.0,3608.0,7030.0,1999.0,2.0,830.0,http://www.redfin.com/CA/Huntington-Beach/6525-Park-Royal-Cir-92648/home/3547924,OC21183483,33.68195,-118.01433899999999,8.333,4.096401306419876
394,15661 Sunflower Ln,Huntington Beach,CA,92647,1239000,5,3.0,2570.0,6214.0,1974.0,2.0,482.0,http://www.redfin.com/CA/Huntington-Beach/15661-Sunflower-Ln-92647/home/3746426,OC21144571,33.7349327,-118.0085905,8.333,4.096401306419876
395,6121 CORNELL Dr,Huntington Beach,CA,92647,950000,5,1.75,1756.0,279655200.0,1963.0,2.0,541.0,http://www.redfin.com/CA/Huntington-Beach/6121-Cornell-Dr-92647/home/3752584,OC21122553,33.7409717,-118.02206240000001,7.667,4.096401306419876
396,9302 Power Dr,Huntington Beach,CA,92646,2300000,5,4.5,3895.0,6480.0,1990.0,3.0,591.0,http://www.redfin.com/CA/Huntington-Beach/9302-Power-Dr-92646/home/3781847,PW21181975,33.6555091,-117.9655683,8.667,4.096401306419876
397,18775 Chapel Ln,Huntington Beach,CA,92646,799900,3,2.5,1779.0,2544.0,1983.0,3.0,450.0,http://www.redfin.com/CA/Huntington-Beach/18775-Chapel-Ln-92646/home/3832616,OC21182052,33.6904169,-117.984773,7.333,4.096401306419876
398,528 14th St,Huntington Beach,CA,92648,2199900,3,3.5,2650.0,2875.0,1999.0,3.0,830.0,http://www.redfin.com/CA/Huntington-Beach/528-14th-St-92648/home/3140220,OC21180865,33.66704429999999,-118.00546070000001,8.0,4.096401306419876
399,6431 Harmony Cir,Huntington Beach,CA,92647,849888,3,1.75,1218.0,6000.0,1964.0,3.0,698.0,http://www.redfin.com/CA/Huntington-Beach/6431-Harmony-Cir-92647/home/3884680,PW21183975,33.747898799999994,-118.0166189,8.0,4.096401306419876
400,19801 Chesapeake Ln,Huntington Beach,CA,92646,1199900,5,2.0,2198.0,6840.0,1962.0,3.0,546.0,http://www.redfin.com/CA/Huntington-Beach/19801-Chesapeake-Ln-92646/home/3797922,OC21178347,33.674864899999996,-117.966486,9.0,4.096401306419876
401,210 Alabama St,Huntington Beach,CA,92648,1899000,2,1.0,822.0,5100.0,1939.0,3.0,2310.0,http://www.redfin.com/CA/Huntington-Beach/210-Alabama-St-92648/home/3145423,OC21183726,33.6588703,-117.9963071,8.0,4.096401306419876
402,707 Hill St,Huntington Beach,CA,92648,1595000,4,3.75,2563.0,3510.0,1990.0,3.0,622.0,http://www.redfin.com/CA/Huntington-Beach/707-Hill-St-92648/home/3145754,OC21157446,33.6637392,-117.99058629999999,7.667,4.096401306419876
403,1813 Huntington St,Huntington Beach,CA,92648,1224500,4,3.5,2123.0,3375.0,1993.0,3.0,577.0,http://www.redfin.com/CA/Huntington-Beach/1813-Huntington-St-92648/home/3147044,OC21183062,33.673623799999994,-117.99539209999999,8.0,4.096401306419876
404,16662 Wellington Cir,Huntington Beach,CA,92649,1695000,3,2.0,2334.0,6200.0,1971.0,4.0,726.0,http://www.redfin.com/CA/Huntington-Beach/16662-Wellington-Cir-92649/home/3873018,OC21182646,33.7209784,-118.06631340000001,8.0,4.096401306419876
405,4692 Operetta Dr,Huntington Beach,CA,92649,985000,3,2.0,1624.0,6400.0,1962.0,4.0,607.0,http://www.redfin.com/CA/Huntington-Beach/4692-Operetta-Dr-92649/home/3869329,DW21179661,33.7253132,-118.04673909999998,7.667,4.096401306419876
406,4602 Oceanridge Dr,Huntington Beach,CA,92649,4599000,5,4.5,4099.0,7231.0,2008.0,5.0,1122.0,http://www.redfin.com/CA/Huntington-Beach/4602-Oceanridge-Dr-92649/home/21937560,OC21180160,33.7093584,-118.04808840000001,8.333,4.096401306419876
407,18402 Gina Ln,Huntington Beach,CA,92646,875000,3,2.0,1196.0,3496.0,1977.0,5.0,732.0,http://www.redfin.com/CA/Huntington-Beach/18402-Gina-Ln-92646/home/3828317,OC21176514,33.6954265,-117.9826274,6.0,4.096401306419876
408,17502 Montbury Cir,Huntington Beach,CA,92649,1520000,4,2.5,2144.0,6720.0,1975.0,5.0,709.0,http://www.redfin.com/CA/Huntington-Beach/17502-Montbury-Cir-92649/home/3843090,OC21179851,33.7079713,-118.0283748,7.667,4.096401306419876
409,10181 Jon Day Dr,Huntington Beach,CA,92646,1350000,5,2.75,2773.0,6288.0,1967.0,5.0,487.0,http://www.redfin.com/CA/Huntington-Beach/10181-Jon-Day-Dr-92646/home/3813312,OC21181130,33.6689786,-117.9505585,8.667,4.096401306419876
410,18676 Ambrose Ln,Huntington Beach,CA,92648,1375000,4,3.0,2051.0,3990.0,1998.0,8.0,670.0,http://www.redfin.com/CA/Huntington-Beach/18676-Ambrose-Ln-92648/home/3550122,OC21174920,33.6916265,-118.0038557,8.333,4.096401306419876
411,122 19th St,Huntington Beach,CA,92648,2250000,3,4.5,2766.0,2938.0,2004.0,8.0,813.0,http://www.redfin.com/CA/Huntington-Beach/122-19th-St-92648/home/5954289,OC21179274,33.666509999999995,-118.01310790000001,8.0,4.096401306419876
412,714 Huntington St,Huntington Beach,CA,92648,1499000,5,4.0,2700.0,3375.0,1983.0,9.0,555.0,http://www.redfin.com/CA/Huntington-Beach/714-Huntington-St-92648/home/3145601,OC21179494,33.663622100000005,-117.9946669,8.0,4.096401306419876
413,20331 Eastwood Cir,Huntington Beach,CA,92646,1200000,4,2.0,2180.0,6501.0,1968.0,9.0,550.0,http://www.redfin.com/CA/Huntington-Beach/20331-Eastwood-Cir-92646/home/3782716,OC21134543,33.6672997,-117.96405049999998,8.667,4.096401306419876
414,6061 Glenwood Dr,Huntington Beach,CA,92647,899990,3,2.0,1217.0,6049.0,1965.0,10.0,740.0,http://www.redfin.com/CA/Huntington-Beach/6061-Glenwood-Dr-92647/home/5753700,OC21178132,33.7506975,-118.0233889,8.0,4.096401306419876
415,1117 Florida St,Huntington Beach,CA,92648,2695000,4,3.5,3200.0,3375.0,2008.0,11.0,842.0,http://www.redfin.com/CA/Huntington-Beach/1117-Florida-St-92648/home/17467074,OC21175721,33.667432700000006,-117.99105719999999,7.667,4.096401306419876
416,19909 Burnley Ln,Huntington Beach,CA,92646,595000,3,1.5,1100.0,924.0,1963.0,11.0,541.0,http://www.redfin.com/CA/Huntington-Beach/19909-Burnley-Ln-92646/home/3801057,WS21171191,33.673269,-117.96041229999999,9.0,4.096401306419876
417,15312 Shasta Ln,Huntington Beach,CA,92647,899900,4,2.0,1432.0,6000.0,1963.0,12.0,628.0,http://www.redfin.com/CA/Huntington-Beach/15312-Shasta-Ln-92647/home/3721001,OC21166603,33.7398645,-117.99612409999999,7.333,4.096401306419876
